# # # # # # # # # # # # # # # # # # # # # # # #
11 окт. 2021 г., 15:4
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 2960, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 2960
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
0.0305786133;-0.0472412109;-0.9870147705
0.1394805908;0.0192871094;-0.9734039307
0.0233154297;-0.0105895996;-1.0200500488
0.0865631104;-0.0096588135;-1.0191955566
0.0577697754;-0.0101928711;-0.9772033691
0.0560302734;-0.0070343018;-0.9693450928
0.0801086426;-0.0114135742;-1.0264282227
0.0502471924;-0.0082702637;-1.0243225098
0.0529174805;-0.0087890625;-0.9438781738
0.0749206543;-0.0174713135;-1.0088043213
0.0219268799;0.0049743652;-1.0123748779
0.0467529297;-0.0130615234;-0.9832000732
0.0217590332;-0.0034332275;-1.0106201172
-0.0121307373;0.0087127686;-1.0301971436
0.0524597168;-0.0184020996;-1.0394592285
0.0064544678;-0.0161132812;-0.9895172119
0.0505371094;-0.0089721680;-1.0353393555
0.0275421143;-0.0151672363;-1.0371704102
-0.0056610107;-0.0151062012;-0.9727478027
0.0187683105;0.0106811523;-1.0144500732
-0.0605621338;-0.0383453369;-0.9844818115
-0.0085906982;0.0439300537;-1.0304565430
-0.0529479980;-0.0468292236;-0.9842681885
-0.0159912109;0.0166320801;-1.0187530518
-0.0007171631;0.0111999512;-1.0480194092
-0.0315704346;-0.0269012451;-0.9828033447
0.0016479492;0.0452423096;-1.0413208008
-0.0490875244;-0.0535736084;-0.9803771973
-0.0234985352;0.0255889893;-0.9997711182
-0.0382537842;-0.0141296387;-1.0139770508
-0.0703735352;-0.0182342529;-0.9874725342
-0.0242462158;0.0289306641;-1.0618438721
-0.0636596680;-0.0414886475;-0.9841308594
-0.0063171387;0.0377044678;-1.0188751221
-0.0418090820;-0.0188446045;-1.0044403076
-0.0600891113;0.0068664551;-0.9661102295
-0.0389404297;0.0158538818;-1.0093688965
-0.1031188965;-0.0348968506;-0.9543151855
-0.0281829834;0.0377807617;-1.0284118652
-0.0711212158;-0.0270385742;-1.0100555420
-0.0398254395;0.0063476562;-1.0091094971
-0.0281066895;0.0074310303;-1.0398864746
-0.0687866211;-0.0409240723;-0.9741821289
-0.0113220215;0.0347137451;-1.0105133057
-0.0868835449;-0.0483551025;-0.9529724121
-0.0387268066;0.0306701660;-0.9827728271
-0.0767211914;0.0039672852;-0.9969635010
-0.0708007812;-0.0251007080;-0.9668731689
-0.0395050049;0.0433654785;-1.0582122803
-0.0955200195;-0.0599517822;-0.9971466064
-0.0012359619;0.0439605713;-1.0390930176
-0.0909729004;-0.0583496094;-0.9803924561
-0.0025024414;0.0151062012;-1.0018005371
-0.0654449463;-0.0169372559;-0.9788055420
-0.0843353271;-0.0083770752;-0.9730987549
-0.0531463623;0.0470428467;-1.0306854248
-0.1332550049;-0.0458374023;-0.9685668945
-0.0155639648;0.0708160400;-1.0758514404
-0.1287384033;-0.0559997559;-1.0057830811
-0.0135803223;0.0399932861;-1.0298004150
-0.1009674072;-0.0139465332;-1.0141143799
-0.0564117432;-0.0067749023;-0.9920806885
-0.0420074463;0.0246734619;-1.0028228760
-0.1333465576;-0.0329742432;-0.9778289795
-0.0197753906;0.0754241943;-1.0384063721
-0.1862792969;-0.0506591797;-0.9761810303
-0.0320281982;0.0857391357;-1.0815887451
-0.1458129883;-0.0257263184;-1.0262756348
-0.0559844971;0.0209350586;-1.0185546875
-0.0753326416;0.0103302002;-1.0206298828
-0.1077880859;-0.0230712891;-0.9744567871
-0.0286560059;0.0433197021;-1.0152435303
-0.1713867188;-0.0511627197;-0.9583587646
-0.0306549072;0.0724792480;-1.0501098633
-0.1826324463;-0.0497741699;-0.9826354980
