# # # # # # # # # # # # # # # # # # # # # # # #
грунт
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 4096, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 4096
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.0102386475;-0.0421752930;-0.9262237549
-0.0195465088;0.0077362061;-0.8384857178
0.1043548584;-0.0551147461;-1.0290222168
0.0318603516;0.2275085449;-1.1426544189
0.1165924072;-0.0335998535;-0.8890533447
0.1820526123;-0.2395477295;-1.0308837891
-0.1456451416;0.0072326660;-1.1728363037
-0.0402679443;0.1581726074;-0.9957885742
0.1709289551;-0.1189575195;-0.9264068604
0.0051116943;0.1905975342;-0.8678283691
0.0157470703;0.1234741211;-0.9058380127
0.2098846436;0.1522521973;-0.8903503418
-0.0353088379;-0.0023193359;-1.1386108398
0.1850738525;0.1691589355;-1.1625518799
0.2426300049;0.0511169434;-0.8438262939
0.0704345703;0.1787109375;-0.8983612061
-0.1376037598;0.0584716797;-0.9838562012
-0.0172271729;0.1489562988;-1.0294799805
0.0817718506;0.0694732666;-0.7839050293
0.2476196289;0.0802612305;-0.8059387207
0.1559295654;-0.0681762695;-1.0300140381
0.0248107910;0.0301055908;-1.1767120361
0.1356201172;0.0118408203;-1.1515808105
0.0973358154;-0.0331420898;-1.0569915771
0.0220794678;-0.0094909668;-1.0200500488
0.2637329102;0.0604400635;-1.0691528320
0.0882415771;0.0885162354;-0.6597747803
0.0401611328;-0.1039428711;-0.8824462891
-0.0312805176;-0.0117797852;-1.0438079834
-0.0101470947;-0.0526733398;-1.1569519043
0.1689910889;-0.0745391846;-0.9834594727
0.1521301270;0.1557464600;-0.9292907715
0.1037445068;-0.1285858154;-0.9268798828
0.0063934326;0.0033569336;-1.1136932373
-0.0184936523;-0.0245056152;-1.0985107422
0.0456848145;-0.0940551758;-0.8893127441
0.1211395264;0.0191802979;-0.9090270996
0.1081085205;0.0094146729;-0.9447937012
-0.0586853027;-0.0990295410;-1.0760040283
0.0234527588;0.1415405273;-1.1218261719
0.0836029053;-0.1012268066;-1.0196380615
0.1671295166;-0.0519256592;-1.1227264404
0.2303924561;-0.0084686279;-0.9684753418
-0.0096893311;-0.0694885254;-0.7783660889
-0.0653076172;0.0581970215;-1.0481109619
-0.0788879395;-0.0310211182;-0.9943847656
0.0525512695;0.0500488281;-1.0401916504
0.0867919922;0.0519104004;-0.9752807617
0.1253814697;0.0422210693;-1.0350036621
0.2278747559;0.0308685303;-1.1778564453
0.1494140625;-0.1626434326;-1.0136871338
0.1176605225;0.0536041260;-1.1036376953
0.2133026123;-0.0747680664;-0.9974060059
0.1317901611;0.0424957275;-1.0043792725
0.1646423340;-0.0687255859;-1.0213623047
0.1281890869;-0.1783294678;-1.0444183350
0.1528167725;0.0820312500;-1.1165313721
0.2382049561;0.0261383057;-1.0398406982
0.1136474609;0.4223632812;-1.0074920654
0.2858886719;0.3291320801;-1.0268859863
0.0021209717;0.1254882812;-1.2810058594
0.1116333008;0.0984039307;-1.3499908447
0.3211364746;0.2950897217;-1.1042022705
0.1900024414;0.2251739502;-1.0522003174
0.3065795898;0.2032470703;-1.3614654541
0.2201843262;0.1087951660;-1.3651428223
0.1921234131;-0.0386962891;-1.4111785889
0.4875183105;0.0642242432;-1.2227325439
0.4472808838;-0.2945861816;-1.3574676514
0.3747253418;-0.0608062744;-1.6646881104
0.2700042725;-0.0506896973;-1.3004760742
0.2104034424;0.0287170410;-1.2293701172
0.1392059326;-0.0642089844;-1.2513275146
0.1694946289;-0.2984466553;-1.2167358398
0.2266845703;-0.2420806885;-1.1402130127
0.1715698242;-0.2996063232;-0.8524017334
0.0878906250;-0.2298126221;-1.0580444336
-0.1026153564;-0.1427764893;-0.9343872070
0.0904235840;-0.2127685547;-0.8197174072
0.1612701416;-0.3862762451;-0.7334899902
-0.0554809570;-0.2620391846;-0.6604461670
-0.0025024414;-0.2235107422;-0.7455139160
-0.0187683105;-0.3060150146;-0.5411834717
-0.1645965576;-0.3038787842;-0.6946716309
-0.0137329102;-0.2300567627;-0.5657348633
0.0816802979;-0.3173828125;-0.4986114502
0.0592956543;-0.2482299805;-0.5423126221
-0.0747680664;-0.1446228027;-0.4570159912
-0.1370086670;-0.0538940430;-0.3648071289
-0.0325622559;-0.1009216309;-0.3991699219
-0.0650482178;-0.2682495117;-0.6032867432
-0.0901794434;-0.0453948975;-0.6649017334
-0.1023712158;-0.0130920410;-0.4761199951
-0.1964416504;-0.0071105957;-0.3920593262
-0.2130432129;0.1522827148;-0.6690216064
-0.1660308838;0.0780334473;-0.5311126709
-0.0982360840;0.1391906738;-0.5567474365
-0.0518035889;0.2227935791;-0.4721221924
-0.1372375488;0.1504364014;-0.4922637939
-0.1410064697;0.2493896484;-0.7494812012
-0.1531524658;0.1625976562;-0.7377166748
-0.1779479980;0.0940704346;-0.8350219727
-0.0517120361;0.1986541748;-0.8354644775
-0.0453643799;0.0755157471;-0.7862548828
0.0525665283;0.1482086182;-0.9087829590
-0.0335083008;0.1151123047;-0.9093170166
-0.1903533936;0.1391754150;-0.9609680176
0.0599365234;0.1841125488;-1.0235290527
0.1470947266;-0.0841064453;-1.0457000732
0.1143188477;0.0012054443;-1.0338134766
0.0330657959;0.1951293945;-1.1886291504
0.0570983887;0.0024261475;-1.0875091553
0.0782318115;0.0003051758;-1.1941528320
0.1526031494;0.0034332275;-1.1919860840
0.1472320557;0.1182556152;-1.2055206299
0.3468780518;0.1140747070;-1.1323394775
0.2281646729;-0.0024414062;-1.2565765381
0.0151214600;0.1177215576;-1.3006744385
0.2267913818;-0.0054473877;-1.2941131592
0.2135467529;-0.0861511230;-1.2824249268
0.1746826172;0.1568145752;-1.3690338135
0.4209747314;0.1166687012;-1.3291320801
0.2945404053;0.0328369141;-1.2735290527
0.1775665283;0.0521240234;-1.4744567871
0.1975555420;0.0010070801;-1.5295867920
0.1623229980;-0.0298004150;-1.3595581055
0.3153686523;0.0230255127;-1.2970123291
0.3083496094;0.2173156738;-1.1855926514
0.2700653076;0.2079925537;-1.2947082520
0.3195190430;-0.0742797852;-1.3409271240
0.0768432617;0.0314941406;-1.4766540527
0.0298614502;0.2676239014;-1.3761901855
0.2375335693;-0.0526885986;-1.2360992432
-0.0097198486;0.1619720459;-1.1604003906
-0.0540008545;0.0129852295;-1.2297363281
0.1464538574;-0.1010284424;-1.1381530762
-0.0130462646;-0.0779571533;-1.1572723389
0.1557006836;0.0351562500;-1.1768188477
0.2024078369;0.0424804688;-1.1409606934
0.1925659180;0.0881195068;-1.1774139404
0.1272888184;-0.0128173828;-1.2453460693
0.1519317627;-0.1535339355;-1.2924499512
0.2232971191;-0.1695404053;-1.2597045898
0.2593994141;-0.2048645020;-1.0197143555
0.2459259033;-0.1793670654;-1.0421295166
0.2230682373;-0.1878967285;-1.0133209229
0.2288513184;-0.1498565674;-0.9978790283
0.2425079346;-0.0781555176;-0.9284362793
0.3649444580;-0.0739440918;-0.9365386963
0.3056640625;0.0275726318;-0.8722839355
0.2883453369;-0.1147460938;-0.8693237305
0.2794342041;-0.0622558594;-0.8485260010
0.1665344238;-0.0683441162;-0.7816772461
0.3311614990;-0.0169677734;-0.7581787109
0.3255615234;0.0884246826;-0.6708984375
0.2664031982;-0.0487976074;-0.5955657959
0.2047729492;-0.1183471680;-0.7166137695
0.2503204346;-0.1499328613;-0.9325103760
0.2165832520;-0.0617980957;-0.7800903320
0.3385620117;0.2080383301;-0.7228546143
0.3711395264;0.2011260986;-0.6762542725
0.2394104004;0.0233764648;-0.6781463623
0.2338409424;-0.1590118408;-0.8424682617
0.1295776367;-0.3109588623;-0.8624572754
0.0870208740;-0.0938720703;-0.8876037598
0.2723846436;0.1416625977;-0.5823974609
0.0462799072;0.1486663818;-0.4731140137
-0.1254882812;0.1134948730;-0.8561401367
-0.1154479980;0.0168457031;-0.8168182373
-0.1032867432;-0.0225372314;-0.7238464355
-0.1161651611;-0.0825805664;-0.7709503174
0.1016082764;0.0028381348;-0.9531250000
0.0127105713;0.1991424561;-0.7747802734
0.1085815430;0.3078765869;-0.6967010498
-0.1153259277;-0.1845092773;-0.7549438477
-0.3586730957;-0.0562896729;-1.1251678467
-0.3659057617;0.0780639648;-0.7983856201
-0.2815093994;-0.1741333008;-0.6322937012
-0.3081512451;0.1099700928;-0.7345428467
-0.2681884766;0.1155700684;-0.9084625244
-0.1701507568;0.1929931641;-1.0933532715
-0.1515655518;0.2796325684;-1.1435241699
-0.2517852783;-0.0231933594;-1.0487365723
-0.2690734863;-0.1134643555;-1.2736053467
-0.2791900635;-0.0957336426;-1.1554107666
-0.2575225830;-0.2300109863;-1.0736846924
-0.0097808838;0.0110626221;-1.0391540527
-0.1176452637;0.1556243896;-1.0571594238
0.0370483398;0.2088775635;-1.1114807129
-0.0131988525;0.2245178223;-1.2252044678
-0.1952972412;0.0830993652;-1.2946166992
0.1613006592;0.0567169189;-1.2917633057
0.1120452881;0.1926422119;-1.1124877930
-0.0461273193;0.2681274414;-0.9540557861
0.2605743408;0.3220672607;-1.2115020752
0.2065429688;0.3059844971;-1.1156311035
0.1393890381;0.2252807617;-1.2046661377
0.1790313721;0.0874176025;-1.3195037842
0.1693115234;-0.0270385742;-1.3622131348
0.1492614746;0.0281066895;-1.2228393555
0.2935791016;-0.0715942383;-1.0462188721
0.2649078369;-0.0961761475;-0.9337463379
0.1131591797;-0.0863800049;-0.9219818115
0.1439056396;-0.0644531250;-0.9196929932
0.1653137207;-0.1785736084;-0.9606170654
0.0995330811;-0.2716369629;-1.0070037842
0.2969207764;-0.3572387695;-1.2168731689
0.4121551514;-0.2323455811;-1.1014556885
0.3469238281;-0.0826873779;-0.9224853516
0.2700805664;-0.1811676025;-0.8626708984
0.1622009277;-0.3536376953;-0.8945770264
-0.0753784180;-0.4670715332;-1.0061340332
0.1312561035;-0.2448120117;-1.0052337646
0.2718963623;-0.1491546631;-0.7418212891
0.2300872803;0.0401306152;-0.7308044434
0.2300567627;0.0511016846;-0.9254150391
0.0056152344;-0.1347045898;-1.0191955566
0.0632629395;-0.1302490234;-1.1048583984
0.1508026123;-0.2723083496;-0.9754333496
0.0190124512;-0.1326751709;-1.0321807861
0.1525726318;0.0218353271;-0.8839721680
0.1704406738;-0.2260894775;-0.8042602539
-0.0712127686;-0.1824035645;-0.9580230713
0.0728759766;-0.2041931152;-1.0718688965
0.1231689453;-0.1377563477;-0.9745178223
-0.0016784668;0.1730041504;-1.0151062012
0.1631774902;0.2088775635;-1.0536193848
0.0519409180;0.0217437744;-1.0356140137
-0.0591583252;-0.0078277588;-1.0078430176
0.1264190674;0.0005950928;-1.1623229980
0.1215972900;-0.1704711914;-0.9216156006
-0.0044555664;-0.0372314453;-0.9451141357
-0.0809631348;0.1153869629;-1.1005096436
0.0385131836;0.1665191650;-1.0619812012
0.1041870117;0.1979980469;-0.9647827148
0.2404022217;0.0839080811;-0.9721984863
0.0112762451;-0.0516204834;-1.0601196289
-0.0857849121;-0.0477600098;-1.2846069336
0.0124969482;0.1038665771;-1.0844421387
-0.0230560303;-0.0787658691;-0.8320312500
0.0374298096;0.1376190186;-1.0220794678
-0.0097808838;0.0885162354;-1.0146026611
0.1047058105;-0.1546325684;-0.9958343506
0.0596160889;-0.1820526123;-1.1366729736
-0.2003479004;0.0709838867;-1.1269683838
-0.0378112793;0.1175689697;-0.9620208740
0.1571655273;0.2546997070;-0.8174896240
-0.0353393555;0.2102203369;-0.7489013672
0.0910034180;0.1274414062;-0.9028472900
0.1435852051;0.0578460693;-1.0203552246
-0.2199096680;-0.2751617432;-1.1842956543
-0.0501556396;-0.0244293213;-1.1909332275
0.0208129883;0.1431579590;-1.0095520020
0.0479583740;-0.0582733154;-0.8992614746
0.1846618652;-0.1627655029;-1.0690155029
-0.0320434570;0.1862640381;-0.9200744629
-0.0424346924;0.2442932129;-0.7035827637
0.1524963379;0.2881011963;-0.8631591797
-0.0261840820;0.0654602051;-0.8710479736
-0.0069274902;-0.2005004883;-1.1703796387
0.0285186768;-0.2043762207;-1.2597961426
-0.1731719971;-0.2223052979;-1.0619659424
-0.0282592773;0.1455841064;-0.9391784668
0.1207580566;0.0748291016;-0.9700164795
0.2019348145;0.1341857910;-0.7877655029
0.0775604248;-0.1826324463;-1.0514678955
-0.2068328857;-0.3170318604;-1.1720581055
-0.3809509277;-0.1711578369;-1.1764526367
0.0353546143;0.0648956299;-0.7933654785
0.1448516846;0.0867919922;-0.6833648682
-0.0428466797;0.0997009277;-0.9969787598
-0.0206298828;0.2382049561;-0.9106903076
-0.1145172119;-0.0976715088;-0.9310607910
-0.1242523193;-0.2404327393;-1.1864624023
-0.2195892334;-0.2263793945;-1.1491394043
-0.1457366943;-0.0530700684;-1.0732574463
0.2622222900;0.0922241211;-0.8226623535
0.3916168213;-0.1826629639;-0.8351593018
0.1120147705;-0.2947540283;-1.2197875977
0.0291748047;-0.1573791504;-1.3273773193
0.0980834961;-0.1517791748;-1.0473022461
0.2204742432;-0.1416473389;-1.0707244873
0.3284454346;-0.0015411377;-0.9481201172
0.1694641113;0.1147460938;-0.8978881836
0.3807678223;0.1822357178;-0.9098815918
0.2746734619;-0.1951446533;-0.8940277100
0.0364227295;-0.4533233643;-1.3036651611
-0.0029754639;-0.2455444336;-1.3071594238
-0.0355377197;-0.1662750244;-0.7774810791
0.1094818115;0.0566101074;-0.8865966797
0.2619934082;0.2468719482;-0.8171539307
0.2084503174;-0.1192626953;-0.7729797363
-0.0730285645;-0.1997375488;-1.1372375488
-0.1886444092;-0.1279144287;-1.1904602051
-0.2422790527;0.0334014893;-1.0779418945
0.0695037842;0.0086364746;-0.8128356934
0.1286926270;-0.2255554199;-0.7868804932
-0.1268768311;-0.0136871338;-1.0746765137
-0.0054779053;-0.2127075195;-1.0112457275
-0.1602630615;-0.3945922852;-1.1517486572
-0.1658020020;-0.0033111572;-1.2274017334
0.0032043457;-0.2030792236;-0.9297027588
0.0570526123;-0.1627349854;-1.0333404541
-0.1336975098;-0.1210632324;-1.0860137939
-0.1483154297;-0.2276153564;-1.1023101807
-0.2187042236;-0.1789703369;-1.0530853271
-0.3048858643;-0.3369598389;-0.9059753418
-0.1017608643;-0.1542816162;-1.1141815186
-0.0951843262;0.0388946533;-0.9158630371
-0.0943145752;-0.1429443359;-1.0675506592
0.0220031738;-0.0539398193;-1.0512084961
-0.2102050781;-0.2032318115;-0.9482269287
-0.1782836914;0.0744934082;-0.9528656006
-0.1556549072;-0.1941223145;-0.9465026855
0.0276184082;-0.0897827148;-1.0759277344
0.0550537109;0.0757141113;-1.0094146729
-0.1958923340;-0.0983734131;-1.0708923340
-0.0109405518;0.2723236084;-1.1165466309
0.0376586914;0.1180725098;-0.7102508545
0.0388641357;-0.3249969482;-0.8621978760
-0.0070953369;-0.1065521240;-1.0700378418
-0.1183166504;-0.0327758789;-1.0133361816
0.0887756348;0.1332397461;-0.9568939209
-0.0539245605;0.1982116699;-0.9359588623
-0.0683135986;0.0924987793;-1.0787200928
0.1897430420;-0.0044555664;-0.9899597168
0.0502166748;-0.2841186523;-0.8100280762
-0.0610961914;-0.2193756104;-1.0148620605
-0.1022033691;-0.0482330322;-1.0631713867
0.0128936768;0.0862426758;-1.0581970215
0.0480804443;-0.0262145996;-1.0046691895
-0.1117858887;0.0942535400;-0.9381866455
-0.0617218018;0.1353759766;-1.0191650391
-0.0424499512;-0.0767974854;-0.9474945068
-0.0653228760;-0.1441802979;-1.0631256104
-0.1343078613;-0.0167541504;-0.9661102295
-0.0365142822;-0.3016510010;-0.8327178955
-0.0368957520;-0.1704864502;-1.1057739258
-0.1101531982;0.0816650391;-1.2526245117
0.1254577637;0.2033538818;-1.0618286133
0.0735015869;-0.1697540283;-0.7763366699
-0.1439971924;-0.1314697266;-1.1668395996
-0.0527801514;-0.1934509277;-0.9907836914
0.0207824707;-0.2983551025;-0.9905700684
-0.1265716553;-0.2602996826;-1.0086517334
-0.0830993652;-0.1343688965;-1.1836395264
0.0696105957;0.3817291260;-1.0051269531
0.0082855225;-0.0017700195;-0.7453002930
-0.0435180664;-0.3449554443;-1.0283508301
-0.2080078125;-0.0656433105;-1.3103485107
0.0038909912;-0.2458648682;-1.0131378174
0.0082092285;-0.1434020996;-0.8497924805
-0.1400756836;0.2883300781;-1.0143127441
0.0975646973;0.0362854004;-0.8711547852
-0.0953369141;-0.2938690186;-1.0982971191
-0.3822174072;-0.1470336914;-1.2276306152
-0.0256500244;-0.3207855225;-1.0678100586
0.1293182373;-0.0117340088;-1.0110778809
0.0294952393;0.4272613525;-0.7807617188
0.0715179443;0.1167449951;-0.8372802734
-0.2586822510;-0.0489654541;-0.9687042236
-0.3539886475;-0.2731781006;-1.0457305908
-0.1900024414;-0.1583404541;-1.1853637695
-0.0516662598;-0.1324310303;-0.8952789307
0.2610473633;0.1176300049;-1.0882568359
0.2383880615;0.1927032471;-0.7749328613
-0.0024108887;-0.1777191162;-0.9846343994
-0.2563781738;-0.0842285156;-1.1776580811
-0.0217132568;-0.2397308350;-1.2279968262
0.0115356445;-0.1710968018;-0.7920989990
0.0890502930;-0.0758514404;-1.0660705566
0.1257171631;-0.1718750000;-0.9480438232
-0.1678314209;-0.2357940674;-1.2287750244
-0.1518859863;0.1180725098;-0.9512786865
-0.0229949951;0.0634765625;-0.8706207275
0.1558837891;-0.2295989990;-0.9764556885
0.1133422852;-0.4019012451;-1.0566253662
-0.1855010986;-0.1430816650;-0.9535675049
-0.1830291748;0.0471954346;-0.9007263184
-0.0569458008;0.2395477295;-1.0098571777
0.0124664307;-0.1695251465;-0.9980163574
-0.1853942871;-0.4117279053;-1.0820617676
-0.1146392822;0.0261993408;-1.1996459961
0.2029418945;-0.0158233643;-0.9986724854
-0.1458282471;0.0162811279;-0.6617279053
-0.2496795654;0.1065673828;-1.0476379395
-0.0713653564;0.0551605225;-0.7613830566
-0.0072631836;-0.5348663330;-1.0693511963
-0.4020690918;-0.1806793213;-1.0644989014
0.0414581299;0.1424102783;-1.3993530273
0.1592864990;0.2607269287;-0.6463470459
-0.0986175537;-0.0339050293;-0.9137878418
-0.2465362549;-0.0037841797;-1.1570587158
0.0123748779;-0.3053894043;-1.1520690918
0.0910186768;-0.3557891846;-1.0419006348
-0.1229705811;-0.1740722656;-1.2168884277
-0.0241546631;-0.1150970459;-1.0269927979
-0.1135406494;0.2470550537;-0.9990692139
-0.1795501709;0.1824188232;-0.7494659424
0.0237274170;-0.0600433350;-0.8985900879
-0.2458801270;-0.1463928223;-0.9270324707
-0.1077575684;-0.3935699463;-1.1579437256
0.0175018311;0.0353698730;-1.0107574463
0.0471954346;0.0635833740;-0.7978668213
0.0311737061;0.2543487549;-1.0446319580
0.1003723145;-0.1573791504;-1.1053466797
-0.0490112305;-0.4832916260;-1.1853790283
-0.2790069580;-0.2138061523;-1.0965270996
-0.0331420898;0.2111053467;-1.0944213867
0.1713714600;0.0502624512;-0.5726470947
0.1116027832;-0.1156311035;-1.1357879639
-0.2185058594;-0.1781005859;-1.3410034180
0.0475006104;-0.1400909424;-1.1437683105
-0.0492858887;-0.1196746826;-0.7500457764
-0.3473510742;-0.1577758789;-0.9520721436
-0.1697692871;-0.2184448242;-0.8735198975
0.0599212646;0.3962554932;-0.7264099121
0.3310852051;0.0720672607;-0.8174896240
0.0041046143;-0.3065948486;-1.3102416992
-0.2129058838;-0.3880615234;-1.5328521729
-0.1326599121;-0.0151519775;-0.9449310303
0.0879974365;-0.0486602783;-0.5879974365
0.0668945312;-0.0520172119;-0.7708740234
0.0840911865;-0.2671356201;-1.2301788330
-0.1013031006;-0.1206970215;-1.0499572754
-0.0404205322;-0.2985382080;-1.1731109619
-0.0483093262;0.2508087158;-0.9077606201
0.0336608887;0.0767974854;-1.0568847656
0.1318817139;0.0512542725;-0.9474945068
-0.1655120850;-0.1515655518;-1.0130310059
-0.1452789307;0.1232604980;-0.9884033203
-0.0761871338;-0.0629882812;-0.8595581055
-0.0628356934;-0.1906585693;-0.8521270752
0.0316314697;-0.0107269287;-1.1233520508
0.0604400635;0.2117462158;-0.9463653564
0.1882476807;-0.1315307617;-0.9813842773
-0.1303710938;-0.2352447510;-1.1287231445
-0.1530303955;0.1646575928;-1.2113037109
0.1159057617;-0.0922393799;-0.6824645996
-0.0081939697;-0.1917572021;-0.9442596436
-0.2256317139;-0.2175750732;-1.0331726074
0.0753326416;-0.0978088379;-1.3274078369
0.1351623535;0.0348968506;-1.0218811035
0.1387023926;-0.0877380371;-0.9072570801
0.0375061035;0.1962432861;-0.9512939453
0.0484466553;-0.1272430420;-0.9739379883
-0.0194396973;-0.5420074463;-1.1203002930
-0.3340454102;-0.1316223145;-1.1412811279
0.1932373047;-0.0485839844;-1.2377319336
0.3917388916;-0.0053100586;-0.6937103271
0.0497283936;-0.2475128174;-1.0964508057
-0.2953033447;-0.1441497803;-1.3363494873
-0.1014709473;-0.0510711670;-1.0671386719
-0.0147094727;0.3056182861;-0.7219085693
0.0836334229;-0.1482849121;-0.8066711426
0.0385742188;-0.0789794922;-1.0087127686
0.0410614014;0.1089477539;-0.9900054932
0.0948791504;-0.0997009277;-0.7547760010
-0.1542968750;-0.1546173096;-1.1784973145
-0.0454254150;-0.1238098145;-1.2668609619
0.2516632080;-0.0996856689;-1.0808258057
0.1195526123;-0.0593109131;-1.0144958496
-0.1795654297;-0.0068664551;-0.9127807617
-0.1610717773;0.1183319092;-1.1236419678
-0.0654296875;0.0479583740;-0.7861633301
0.0340576172;-0.5152893066;-1.0685577393
-0.1357269287;-0.0462036133;-1.2412109375
0.2210998535;0.2318878174;-1.0918579102
0.2244262695;0.0854797363;-0.6028137207
-0.1069488525;0.2487792969;-0.9246520996
-0.1222534180;-0.2192077637;-1.0670166016
-0.0299987793;-0.3884887695;-1.1903839111
-0.1831512451;-0.1980133057;-1.1235198975
-0.0539093018;0.2046966553;-0.9982910156
0.2152709961;0.2265319824;-0.7681579590
0.1246185303;-0.0729980469;-0.9714813232
-0.1053161621;-0.1174316406;-1.2783508301
0.0530395508;-0.2564544678;-1.0644989014
0.1632080078;-0.3442840576;-0.8422393799
-0.0758514404;0.2675781250;-0.6393280029
-0.2591094971;0.0568084717;-1.0781250000
-0.2524261475;-0.0219573975;-1.0400695801
0.0538482666;0.0865478516;-1.1768798828
0.1461944580;0.1903991699;-0.8109436035
0.3350372314;-0.1854858398;-1.0609588623
0.0871887207;-0.6321716309;-1.1196899414
-0.3426055908;0.0479431152;-1.2004089355
-0.0046539307;0.2542572021;-0.7344970703
0.1164398193;-0.0009460449;-0.7394256592
0.0867767334;-0.2055511475;-1.3764343262
-0.0046539307;-0.3285827637;-1.0872497559
0.2541198730;-0.0834197998;-1.1290740967
-0.1663360596;0.0971069336;-0.7990570068
-0.0489501953;-0.0382690430;-1.1335754395
-0.0543518066;-0.0733184814;-0.9699554443
-0.0721130371;0.1471252441;-1.1569824219
0.1420440674;-0.1345062256;-1.0038452148
0.1637573242;-0.0706939697;-0.9621429443
0.0113220215;-0.0738525391;-0.8392639160
-0.2407836914;0.1074981689;-0.7961273193
-0.2781982422;-0.0664825439;-1.2540435791
0.1025238037;-0.1176452637;-0.8569641113
-0.0821075439;-0.1014099121;-0.9650573730
-0.0106964111;0.0202789307;-0.8338012695
0.0213928223;0.1013946533;-0.9370880127
-0.0124511719;0.0969390869;-1.1731567383
-0.0068206787;-0.1997222900;-0.9961547852
-0.0294799805;-0.1125793457;-1.1344146729
0.1456756592;-0.0927734375;-0.8945922852
0.1064910889;-0.0001983643;-0.8256835938
-0.0278320312;0.0779266357;-0.9731903076
-0.0741577148;0.1457061768;-0.9658813477
-0.3907928467;-0.3968200684;-1.1387786865
-0.2361907959;0.1071777344;-1.0827331543
0.1869964600;0.1897888184;-0.7922058105
0.1871795654;0.1847229004;-0.7263793945
-0.0222167969;0.1436614990;-0.8512878418
-0.2185974121;-0.2572784424;-1.2187805176
-0.1821594238;-0.1189575195;-1.2175598145
0.0395660400;0.1757507324;-1.0306549072
0.0991058350;0.0843048096;-0.8282318115
0.2384643555;0.0076904297;-1.0051269531
-0.0648956299;-0.1174926758;-0.7623291016
-0.3179168701;-0.4600067139;-1.1239318848
-0.3366851807;0.0315551758;-1.3775939941
0.1152954102;0.1954040527;-0.9029998779
0.3332366943;0.0035705566;-0.7602539062
0.0736541748;0.2850646973;-0.7777709961
-0.0321502686;-0.1045074463;-0.9581146240
-0.1977691650;-0.1799621582;-0.9362640381
-0.2361602783;-0.1569976807;-1.0050354004
0.0221557617;-0.1455688477;-1.0197143555
0.1841735840;0.1890716553;-0.8193664551
0.2353210449;0.0433502197;-1.0552368164
0.0598907471;0.0069122314;-1.0336761475
-0.1399688721;-0.0113677979;-1.1752929688
-0.2755126953;-0.1595916748;-0.9231567383
-0.0987701416;-0.0941925049;-0.8006744385
-0.0156250000;0.3379669189;-0.6047210693
0.1443328857;0.2676391602;-0.4056701660
-0.0366516113;0.1459350586;-0.6979675293
-0.5798950195;0.0640411377;-1.1248016357
-0.1959381104;0.1430664062;-1.4055633545
0.1269226074;0.2783050537;-0.7141418457
0.0971374512;0.1975250244;-0.7141723633
-0.0865478516;0.1051635742;-0.9931030273
-0.0354309082;-0.4930114746;-1.1965179443
-0.1431274414;-0.0054016113;-1.3360595703
0.0721740723;0.0676422119;-1.0499114990
0.3990936279;0.0047454834;-0.8385314941
0.4020080566;-0.0023040771;-1.3118743896
0.3428955078;-0.4115142822;-1.4028167725
0.0653839111;-0.3128509521;-1.2268066406
0.0231628418;-0.1723175049;-1.2613372803
-0.0112304688;-0.2272644043;-1.0663604736
0.1613464355;-0.4288024902;-1.2345733643
0.2129974365;-0.0239868164;-1.0986480713
0.0729980469;0.0555877686;-1.0273895264
-0.0342102051;0.1619720459;-1.0180358887
-0.0472717285;-0.1049652100;-1.2742767334
0.0849456787;-0.0128173828;-1.2897186279
0.1209869385;-0.2492828369;-0.9109497070
-0.0088500977;0.0489959717;-0.8028717041
0.0606536865;0.0363159180;-1.0244445801
0.0393829346;-0.1293029785;-1.0095214844
-0.0983581543;0.1200408936;-1.0659790039
-0.0829772949;-0.0429077148;-0.9935455322
0.1176147461;-0.1489105225;-1.2938690186
0.0161437988;-0.0658874512;-1.1441040039
-0.1123352051;-0.0522613525;-1.1955108643
0.2824096680;0.4831542969;-1.0813140869
0.1654357910;-0.0531616211;-0.3650054932
-0.3018188477;-0.2669677734;-1.0433807373
0.0067749023;-0.1291198730;-1.3544464111
0.2120361328;-0.3306427002;-1.0005493164
-0.1781921387;0.0468444824;-1.1744079590
-0.0327148438;0.4249420166;-1.0472259521
0.1498718262;0.2645416260;-0.6460418701
-0.0317840576;0.1065826416;-0.6693267822
-0.2498626709;0.2632904053;-0.7657012939
-0.0971069336;0.0484161377;-1.1074981689
-0.0118865967;0.1254119873;-1.1161651611
-0.0292968750;-0.0594940186;-0.9940032959
0.0510406494;0.0760803223;-1.1643371582
0.0989990234;0.2416229248;-0.5951843262
-0.3311462402;0.1551055908;-0.6127929688
-0.1059112549;0.3673553467;-0.5038757324
0.0119323730;0.3174438477;-0.7895355225
-0.0484924316;0.2778320312;-0.9667510986
0.2192535400;-0.0326385498;-1.0563201904
0.0112457275;-0.0798339844;-1.1364593506
-0.2005920410;-0.1751556396;-1.1073913574
-0.0828399658;0.0381011963;-1.0858917236
0.2609710693;-0.0256347656;-1.0533905029
0.1964263916;-0.3548583984;-0.8685760498
