# # # # # # # # # # # # # # # # # # # # # # # #
щебень переход на асфальт
# # # # # # # # # # # # # # # # # # # # # # # #
25 км/ч
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 4096
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.0165863037;0.0206756592;-0.9851226807
-0.1417999268;-0.0273437500;-0.9775848389
-0.0069427490;0.0087585449;-1.0686492920
0.0324554443;0.0520172119;-1.0333557129
0.1161193848;-0.0246887207;-1.0351104736
0.0283050537;0.0266265869;-1.0708770752
-0.0251617432;0.0218048096;-1.0697326660
0.0275115967;0.0160827637;-0.9391937256
-0.1048278809;-0.1007843018;-0.8680419922
-0.0047607422;0.0052490234;-1.0603942871
-0.0686798096;-0.0345458984;-1.0413513184
0.0905151367;-0.0264739990;-0.9897613525
0.0134735107;0.1029968262;-0.9614562988
0.2777557373;0.0289611816;-1.0753021240
-0.0389709473;-0.2786560059;-1.0155639648
-0.2308197021;0.0490570068;-1.2425079346
-0.2134552002;0.0390319824;-1.1524200439
-0.0291595459;-0.2262573242;-0.8343505859
0.0185241699;0.0254211426;-0.9306030273
0.1301269531;0.0127105713;-1.0321044922
0.2279357910;0.0505371094;-0.8793945312
-0.1239929199;0.2054595947;-0.9378662109
-0.2022552490;0.0586853027;-1.1537170410
-0.0651550293;-0.0219268799;-0.9106750488
0.1197052002;0.0591430664;-0.7070159912
0.1092376709;-0.0683593750;-0.7830963135
0.0955810547;0.1310882568;-1.1038818359
-0.0865478516;0.0895385742;-1.0435638428
-0.0428466797;0.0640716553;-0.8639678955
-0.0541229248;0.0118560791;-0.8956146240
0.0209503174;0.0273284912;-1.0842285156
-0.0361175537;-0.0253601074;-1.0474090576
-0.0038452148;0.1364898682;-1.0570983887
-0.0569610596;-0.0007781982;-0.9440307617
-0.0052032471;0.0059661865;-1.0231323242
-0.0284118652;-0.1163177490;-1.0862731934
0.0145874023;-0.0125885010;-1.1451110840
-0.0604858398;-0.0600433350;-1.0442657471
-0.0196990967;-0.0566406250;-1.1185913086
-0.0369567871;-0.0936279297;-1.0419006348
-0.0012817383;0.0149383545;-1.0464172363
-0.0092620850;-0.1273803711;-0.9871826172
-0.0039062500;-0.0882568359;-1.0848083496
-0.1045227051;-0.0687561035;-1.0483093262
0.0074768066;0.0074005127;-1.0384674072
-0.0522460938;-0.0588378906;-0.9280395508
0.0190887451;-0.0222625732;-1.0778350830
-0.0301513672;-0.1270141602;-0.9932556152
0.0456695557;-0.0032348633;-0.9572448730
-0.0256195068;-0.0782775879;-0.8471527100
0.1106262207;0.1638183594;-1.0102539062
0.0049591064;-0.0584411621;-0.9894866943
0.1245422363;0.0541381836;-1.0695037842
-0.0112304688;-0.1282653809;-0.9996185303
0.0208435059;-0.0076904297;-1.1446990967
-0.1717987061;-0.0942687988;-1.0425872803
-0.0565948486;0.1578979492;-1.0909729004
-0.0783538818;-0.0028533936;-0.9131469727
0.0789184570;0.0877838135;-0.9380798340
-0.0032196045;0.0343017578;-0.8876037598
0.0376281738;0.0576477051;-1.0801696777
-0.1280059814;-0.1766510010;-1.0735321045
-0.1223449707;0.0218048096;-1.1214904785
-0.0843048096;-0.0564270020;-0.9938354492
0.0626678467;0.0486297607;-0.8850708008
0.0744171143;-0.0092010498;-0.9059143066
0.0603790283;0.0867309570;-1.0752716064
-0.0690917969;-0.1222686768;-1.0811767578
0.0560913086;0.0029754639;-1.0538177490
-0.1030731201;-0.2268371582;-1.0199737549
0.0251922607;0.0188140869;-1.1394348145
0.0079193115;-0.0495452881;-1.0156860352
0.1053924561;-0.0701293945;-0.9365692139
-0.0683898926;-0.0796051025;-0.9924774170
-0.0057373047;0.1258697510;-1.0723876953
-0.0863800049;-0.0317077637;-0.8969879150
